conversation	sent_id	token_id	token	label
70	4	1	Yes	O
70	4	2	,	O
70	4	3	I	O
70	4	4	like	O
70	4	5	to	O
70	4	6	choose	O
70	4	7	my	O
70	4	8	outfit	O
70	4	9	the	O
70	4	10	night	O
70	4	11	before	O
70	4	12	,	O
70	4	13	it	O
70	4	14	helps	O
70	4	15	me	O
70	4	16	feel	O
70	4	17	organized	O
70	4	18	.	O
70	5	1	What	O
70	5	2	about	O
70	5	3	eating	O
70	5	4	,	O
70	5	5	do	O
70	5	6	you	O
70	5	7	have	O
70	5	8	set	O
70	5	9	meal	O
70	5	10	times	O
70	5	11	?	O
70	6	1	I	O
70	6	2	try	O
70	6	3	to	O
70	6	4	have	O
70	6	5	meals	O
70	6	6	around	O
70	6	7	the	O
70	6	8	same	O
70	6	9	time	O
70	6	10	each	O
70	6	11	day	O
70	6	12	to	O
70	6	13	maintain	O
70	6	14	a	O
70	6	15	routine	O
70	6	16	.	O
70	7	1	And	O
70	7	2	what	O
70	7	3	activities	O
70	7	4	do	O
70	7	5	you	O
70	7	6	enjoy	O
70	7	7	for	O
70	7	8	exercise	O
70	7	9	?	O
70	8	1	I	O
70	8	2	go	O
70	8	3	for	O
70	8	4	a	O
70	8	5	short	O
70	8	6	walk	O
70	8	7	in	O
70	8	8	the	O
70	8	9	park	O
70	8	10	every	O
70	8	11	morning	O
70	8	12	,	O
70	8	13	it	O
70	8	14	's	O
70	8	15	refreshing	O
70	8	16	and	O
70	8	17	relaxing	O
70	8	18	.	O
70	9	1	Sounds	O
70	9	2	like	O
70	9	3	you	O
70	9	4	have	O
70	9	5	a	O
70	9	6	good	O
70	9	7	self	O
70	9	8	-	O
70	9	9	care	O
70	9	10	routine	O
70	9	11	to	O
70	9	12	start	O
70	9	13	your	O
70	9	14	day	O
70	9	15	!	O
71	1	1	How	O
71	1	2	are	O
71	1	3	you	O
71	1	4	feeling	O
71	1	5	today	O
71	1	6	?	O
71	1	7	Did	O
71	1	8	you	O
71	1	9	manage	O
71	1	10	to	O
71	1	11	eat	O
71	1	12	properly	O
71	1	13	?	O
71	2	1	Yes	O
71	2	2	,	O
71	2	3	I	O
71	2	4	had	O
71	2	5	a	O
71	2	6	good	O
71	2	7	breakfast	O
71	2	8	with	O
71	2	9	fruits	O
71	2	10	and	O
71	2	11	a	O
71	2	12	cup	O
71	2	13	of	O
71	2	14	tea	O
71	2	15	this	O
71	2	16	morning	O
71	2	17	.	O
71	3	1	That	O
71	3	2	's	O
71	3	3	nice	O
71	3	4	to	O
71	3	5	hear	O
71	3	6	!	O
71	3	7	When	O
71	3	8	do	O
71	3	9	you	O
71	3	10	usually	O
71	3	11	have	O
71	3	12	your	O
71	3	13	meals	O
71	3	14	during	O
71	3	15	the	O
71	3	16	day	O
71	3	17	?	O
71	4	1	I	O
71	4	2	have	O
71	4	3	my	O
71	4	4	lunch	O
71	4	5	around	O
71	4	6	noon	O
71	4	7	and	O
71	4	8	dinner	O
71	4	9	is	O
71	4	10	typically	O
71	4	11	at	O
71	4	12	6	O
71	4	13	pm	O
71	4	14	.	O
71	5	1	It	O
71	5	2	's	O
71	5	3	important	O
71	5	4	to	O
71	5	5	keep	O
71	5	6	up	O
71	5	7	with	O
71	5	8	regular	O
71	5	9	meal	O
71	5	10	times	O
71	5	11	.	O
71	5	12	Do	O
71	5	13	you	O
71	5	14	prepare	O
71	5	15	your	O
71	5	16	meals	O
71	5	17	by	O
71	5	18	yourself	O
71	5	19	?	O
71	6	1	Yes	O
71	6	2	,	O
71	6	3	I	O
71	6	4	try	O
71	6	5	to	O
71	6	6	cook	O
71	6	7	simple	O
71	6	8	meals	O
71	6	9	that	O
71	6	10	I	O
71	6	11	enjoy	O
71	6	12	in	O
71	6	13	the	O
71	6	14	evenings	O
71	6	15	.	O
71	7	1	Having	O
71	7	2	a	O
71	7	3	balanced	O
71	7	4	diet	O
71	7	5	is	O
71	7	6	great	O
71	7	7	for	O
71	7	8	your	O
71	7	9	health	O
71	7	10	.	O
71	7	11	Do	O
71	7	12	you	O
71	7	13	take	O
71	7	14	many	O
71	7	15	breaks	O
71	7	16	during	O
71	7	17	the	O
71	7	18	day	O
71	7	19	?	O
71	8	1	I	O
71	8	2	like	O
71	8	3	to	O
71	8	4	take	O
71	8	5	short	O
71	8	6	walks	O
71	8	7	after	O
71	8	8	each	O
71	8	9	meal	O
71	8	10	to	O
71	8	11	help	O
71	8	12	with	O
71	8	13	digestion	O
71	8	14	and	O
71	8	15	get	O
71	8	16	fresh	O
71	8	17	air	O
71	8	18	.	O
72	1	1	When	O
72	1	2	do	O
72	1	3	you	O
72	1	4	usually	O
72	1	5	eat	O
72	1	6	dinner	O
72	1	7	?	O
72	2	1	I	O
72	2	2	have	O
72	2	3	dinner	O
72	2	4	around	O
72	2	5	6:00	O
72	2	6	pm	O
72	2	7	every	O
72	2	8	day	O
72	2	9	in	O
72	2	10	the	O
72	2	11	dining	O
72	2	12	room	O
72	2	13	.	O
72	3	1	How	O
72	3	2	about	O
72	3	3	exercising	O
72	3	4	,	O
72	3	5	do	O
72	3	6	you	O
72	3	7	have	O
72	3	8	a	O
72	3	9	routine	O
72	3	10	for	O
72	3	11	that	O
72	3	12	?	O
72	4	1	I	O
72	4	2	like	O
72	4	3	walking	O
72	4	4	in	O
72	4	5	the	O
72	4	6	garden	O
72	4	7	after	O
72	4	8	breakfast	O
72	4	9	every	O
72	4	10	morning	O
72	4	11	.	O
72	5	1	How	O
72	5	2	do	O
72	5	3	you	O
72	5	4	make	O
72	5	5	sure	O
72	5	6	to	O
72	5	7	stay	O
72	5	8	hydrated	O
72	5	9	during	O
72	5	10	the	O
72	5	11	day	O
72	5	12	?	O
72	6	1	I	O
72	6	2	carry	O
72	6	3	a	O
72	6	4	water	O
72	6	5	bottle	O
72	6	6	everywhere	O
72	6	7	I	O
72	6	8	go	O
72	6	9	,	O
72	6	10	it	O
72	6	11	helps	O
72	6	12	me	O
72	6	13	remember	O
72	6	14	to	O
72	6	15	drink	O
72	6	16	water	O
72	6	17	.	O
72	7	1	What	O
72	7	2	about	O
72	7	3	dressing	O
72	7	4	up	O
72	7	5	,	O
72	7	6	how	O
72	7	7	do	O
72	7	8	you	O
72	7	9	manage	O
72	7	10	that	O
72	7	11	?	O
72	8	1	I	O
72	8	2	choose	O
72	8	3	my	O
72	8	4	outfits	O
72	8	5	the	O
72	8	6	night	O
72	8	7	before	O
72	8	8	,	O
72	8	9	makes	O
72	8	10	mornings	O
72	8	11	easier	O
72	8	12	.	O
72	9	1	Do	O
72	9	2	you	O
72	9	3	pay	O
72	9	4	attention	O
72	9	5	to	O
72	9	6	having	O
72	9	7	a	O
72	9	8	balanced	O
72	9	9	diet	O
72	9	10	?	O
72	10	1	Yes	O
72	10	2	,	O
72	10	3	I	O
72	10	4	include	O
72	10	5	fruits	O
72	10	6	and	O
72	10	7	vegetables	O
72	10	8	in	O
72	10	9	every	O
72	10	10	meal	O
72	10	11	to	O
72	10	12	stay	O
72	10	13	healthy	O
72	10	14	.	O
73	1	1	How	O
73	1	2	has	O
73	1	3	your	O
73	1	4	diet	O
73	1	5	been	O
73	1	6	recently	O
73	1	7	?	O
73	2	1	I	O
73	2	2	try	O
73	2	3	to	O
73	2	4	have	O
73	2	5	a	O
73	2	6	balanced	O
73	2	7	diet	O
73	2	8	daily	O
73	2	9	.	O
73	3	1	When	O
73	3	2	do	O
73	3	3	you	O
73	3	4	usually	O
73	3	5	get	O
73	3	6	some	O
73	3	7	exercise	O
73	3	8	?	O
73	4	1	I	O
73	4	2	go	O
73	4	3	for	O
73	4	4	a	O
73	4	5	walk	O
73	4	6	every	O
73	4	7	morning	O
73	4	8	.	O
73	5	1	That	O
73	5	2	's	O
73	5	3	great	O
73	5	4	!	O
73	5	5	How	O
73	5	6	about	O
73	5	7	keeping	O
73	5	8	warm	O
73	5	9	during	O
73	5	10	these	O
73	5	11	cold	O
73	5	12	days	O
73	5	13	?	O
73	6	1	I	O
73	6	2	wear	O
73	6	3	warm	O
73	6	4	clothes	O
73	6	5	and	O
73	6	6	drink	O
73	6	7	hot	O
73	6	8	tea	O
73	6	9	.	O
73	7	1	How	O
73	7	2	do	O
73	7	3	you	O
73	7	4	make	O
73	7	5	sure	O
73	7	6	you	O
73	7	7	get	O
73	7	8	enough	O
73	7	9	rest	O
73	7	10	?	O
73	8	1	I	O
73	8	2	take	O
73	8	3	a	O
73	8	4	short	O
73	8	5	nap	O
73	8	6	in	O
73	8	7	the	O
73	8	8	afternoon	O
73	8	9	.	O
73	9	1	It	O
73	9	2	sounds	O
73	9	3	like	O
73	9	4	you	O
73	9	5	're	O
73	9	6	taking	O
73	9	7	good	O
73	9	8	care	O
73	9	9	of	O
73	9	10	yourself	O
73	9	11	.	O
73	10	1	Yes	O
73	10	2	,	O
73	10	3	I	O
73	10	4	believe	O
73	10	5	it	O
73	10	6	's	O
73	10	7	important	O
73	10	8	to	O
73	10	9	maintain	O
73	10	10	self	O
73	10	11	-	O
73	10	12	care	O
73	10	13	.	O
74	1	1	How	O
74	1	2	do	O
74	1	3	you	O
74	1	4	make	O
74	1	5	sure	O
74	1	6	to	O
74	1	7	maintain	O
74	1	8	a	O
74	1	9	balanced	O
74	1	10	diet	O
74	1	11	every	O
74	1	12	day	O
74	1	13	?	O
74	2	1	I	O
74	2	2	try	O
74	2	3	to	O
74	2	4	include	O
74	2	5	fruits	O
74	2	6	and	O
74	2	7	vegetables	O
74	2	8	in	O
74	2	9	every	O
74	2	10	meal	O
74	2	11	to	O
74	2	12	stay	O
74	2	13	healthy	O
74	2	14	.	O
74	3	1	When	O
74	3	2	do	O
74	3	3	you	O
74	3	4	usually	O
74	3	5	go	O
74	3	6	out	O
74	3	7	for	O
74	3	8	a	O
74	3	9	walk	O
74	3	10	or	O
74	3	11	exercise	O
74	3	12	?	O
74	4	1	I	O
74	4	2	go	O
74	4	3	for	O
74	4	4	a	O
74	4	5	walk	O
74	4	6	in	O
74	4	7	the	O
74	4	8	park	O
74	4	9	every	O
74	4	10	morning	O
74	4	11	to	O
74	4	12	stay	O
74	4	13	active	O
74	4	14	.	O
74	5	1	How	O
74	5	2	do	O
74	5	3	you	O
74	5	4	ensure	O
74	5	5	you	O
74	5	6	stay	O
74	5	7	hydrated	O
74	5	8	throughout	O
74	5	9	the	O
74	5	10	day	O
74	5	11	?	O
74	6	1	I	O
74	6	2	carry	O
74	6	3	a	O
74	6	4	bottle	O
74	6	5	of	O
74	6	6	water	O
74	6	7	with	O
74	6	8	me	O
74	6	9	wherever	O
74	6	10	I	O
74	6	11	go	O
74	6	12	to	O
74	6	13	keep	O
74	6	14	myself	O
74	6	15	hydrated	O
74	6	16	.	O
74	7	1	When	O
74	7	2	do	O
74	7	3	you	O
74	7	4	usually	O
74	7	5	take	O
74	7	6	time	O
74	7	7	to	O
74	7	8	relax	O
74	7	9	and	O
74	7	10	rest	O
74	7	11	?	O
74	8	1	I	O
74	8	2	make	O
74	8	3	sure	O
74	8	4	to	O
74	8	5	take	O
74	8	6	short	O
74	8	7	naps	O
74	8	8	in	O
74	8	9	the	O
74	8	10	afternoon	O
74	8	11	to	O
74	8	12	recharge	O
74	8	13	.	O
74	9	1	How	O
74	9	2	do	O
74	9	3	you	O
74	9	4	manage	O
74	9	5	to	O
74	9	6	keep	O
74	9	7	yourself	O
74	9	8	comfortable	O
74	9	9	and	O
74	9	10	at	O
74	9	11	a	O
74	9	12	good	O
74	9	13	temperature	O
74	9	14	?	O
74	10	1	I	O
74	10	2	use	O
74	10	3	extra	O
74	10	4	blankets	O
74	10	5	at	O
74	10	6	night	O
74	10	7	to	O
74	10	8	ensure	O
74	10	9	I	O
74	10	10	stay	O
74	10	11	warm	O
1	1	1	How	O
1	1	2	often	O
1	1	3	do	O
1	1	4	you	O
1	1	5	water	O
1	1	6	your	O
1	1	7	plants	O
1	1	8	in	O
1	1	9	the	O
1	1	10	garden	O
1	1	11	,	O
1	1	12	Mrs.	O
1	1	13	Smith	O
1	1	14	?	O
1	2	1	Oh	O
1	2	2	,	O
1	2	3	I	O
1	2	4	water	O
1	2	5	them	O
1	2	6	twice	O
1	2	7	a	O
1	2	8	week	O
1	2	9	,	O
1	2	10	on	O
1	2	11	Mondays	O
1	2	12	and	O
1	2	13	Thursdays	O
1	2	14	.	O
1	3	1	Do	O
1	3	2	you	O
1	3	3	enjoy	O
1	3	4	gardening	O
1	3	5	and	O
1	3	6	taking	O
1	3	7	care	O
1	3	8	of	O
1	3	9	plants	O
1	3	10	?	O
1	4	1	Yes	O
1	4	2	,	O
1	4	3	it	O
1	4	4	's	O
1	4	5	my	O
1	4	6	favorite	O
1	4	7	activity	O
1	4	8	.	O
1	4	9	It	O
1	4	10	keeps	O
1	4	11	me	O
1	4	12	active	O
1	4	13	and	O
1	4	14	the	O
1	4	15	plants	O
1	4	16	make	O
1	4	17	the	O
1	4	18	garden	O
1	4	19	so	O
1	4	20	lively	O
1	4	21	.	O
2	1	1	How	O
2	1	2	often	O
2	1	3	do	O
2	1	4	you	O
2	1	5	water	O
2	1	6	the	O
2	1	7	plants	O
2	1	8	in	O
2	1	9	your	O
2	1	10	garden	O
2	1	11	?	O
2	2	1	I	O
2	2	2	water	O
2	2	3	them	O
2	2	4	every	O
2	2	5	morning	O
2	2	6	before	O
2	2	7	breakfast	O
2	2	8	.	O
2	3	1	Do	O
2	3	2	you	O
2	3	3	prefer	O
2	3	4	to	O
2	3	5	cook	O
2	3	6	dinner	O
2	3	7	for	O
2	3	8	yourself	O
2	3	9	or	O
2	3	10	order	O
2	3	11	takeout	O
2	3	12	?	O
2	4	1	I	O
2	4	2	enjoy	O
2	4	3	cooking	O
2	4	4	and	O
2	4	5	preparing	O
2	4	6	the	O
2	4	7	meals	O
2	4	8	from	O
2	4	9	scratch	O
2	4	10	.	O
2	5	1	When	O
2	5	2	was	O
2	5	3	the	O
2	5	4	last	O
2	5	5	time	O
2	5	6	you	O
2	5	7	did	O
2	5	8	some	O
2	5	9	home	O
2	5	10	repairs	O
2	5	11	?	O
2	6	1	Just	O
2	6	2	last	O
2	6	3	week	O
2	6	4	,	O
2	6	5	I	O
2	6	6	fixed	O
2	6	7	a	O
2	6	8	leaky	O
2	6	9	faucet	O
2	6	10	in	O
2	6	11	the	O
2	6	12	bathroom	O
2	6	13	.	O
2	7	1	How	O
2	7	2	do	O
2	7	3	you	O
2	7	4	maintain	O
2	7	5	a	O
2	7	6	clean	O
2	7	7	living	O
2	7	8	space	O
2	7	9	?	O
2	8	1	I	O
2	8	2	like	O
2	8	3	to	O
2	8	4	tidy	O
2	8	5	up	O
2	8	6	each	O
2	8	7	room	O
2	8	8	daily	O
2	8	9	and	O
2	8	10	do	O
2	8	11	a	O
2	8	12	deep	O
2	8	13	cleaning	O
2	8	14	on	O
2	8	15	weekends	O
2	8	16	.	O
2	9	1	Who	O
2	9	2	do	O
2	9	3	you	O
2	9	4	turn	O
2	9	5	to	O
2	9	6	for	O
2	9	7	help	O
2	9	8	around	O
2	9	9	the	O
2	9	10	house	O
2	9	11	?	O
2	10	1	I	O
2	10	2	always	O
2	10	3	rely	O
2	10	4	on	O
2	10	5	my	O
2	10	6	granddaughter	O
2	10	7	whenever	O
2	10	8	I	O
2	10	9	need	O
2	10	10	a	O
2	10	11	hand	O
2	10	12	with	O
2	10	13	anything	O
2	10	14	heavy	O
2	10	15	.	O
2	11	1	What	O
2	11	2	's	O
2	11	3	the	O
2	11	4	most	O
2	11	5	rewarding	O
3	1	1	How	O
3	1	2	often	O
3	1	3	do	O
3	1	4	you	O
3	1	5	water	O
3	1	6	your	O
3	1	7	plants	O
3	1	8	,	O
3	1	9	Mrs.	O
3	1	10	Jenkins	O
3	1	11	?	O
3	2	1	Oh	O
3	2	2	,	O
3	2	3	I	O
3	2	4	make	O
3	2	5	sure	O
3	2	6	to	O
3	2	7	water	O
3	2	8	them	O
3	2	9	every	O
3	2	10	morning	O
3	2	11	.	O
3	3	1	That	O
3	3	2	's	O
3	3	3	great	O
3	3	4	!	O
3	3	5	Do	O
3	3	6	you	O
3	3	7	have	O
3	3	8	any	O
3	3	9	favorite	O
3	3	10	plant	O
3	3	11	in	O
3	3	12	your	O
3	3	13	garden	O
3	3	14	?	O
3	4	1	Yes	O
3	4	2	,	O
3	4	3	my	O
3	4	4	rose	O
3	4	5	bushes	O
3	4	6	are	O
3	4	7	my	O
3	4	8	pride	O
3	4	9	and	O
3	4	10	joy	O
3	4	11	.	O
3	5	1	I	O
3	5	2	bet	O
3	5	3	they	O
3	5	4	must	O
3	5	5	be	O
3	5	6	beautiful	O
3	5	7	in	O
3	5	8	full	O
3	5	9	bloom	O
3	5	10	.	O
3	5	11	Do	O
3	5	12	you	O
3	5	13	also	O
3	5	14	enjoy	O
3	5	15	gardening	O
3	5	16	?	O
3	6	1	Gardening	O
3	6	2	brings	O
3	6	3	me	O
3	6	4	so	O
3	6	5	much	O
3	6	6	joy	O
3	6	7	,	O
3	6	8	especially	O
3	6	9	spending	O
3	6	10	time	O
3	6	11	outdoors	O
3	6	12	.	O
3	7	1	It	O
3	7	2	sounds	O
3	7	3	lovely	O
3	7	4	!	O
3	7	5	How	O
3	7	6	do	O
3	7	7	you	O
3	7	8	usually	O
3	7	9	unwind	O
3	7	10	after	O
3	7	11	a	O
3	7	12	day	O
3	7	13	of	O
3	7	14	caring	O
3	7	15	for	O
3	7	16	your	O
3	7	17	plants	O
3	7	18	?	O
3	8	1	I	O
3	8	2	enjoy	O
3	8	3	a	O
3	8	4	cup	O
3	8	5	of	O
3	8	6	tea	O
3	8	7	while	O
3	8	8	admiring	O
3	8	9	my	O
3	8	10	garden	O
3	8	11	in	O
3	8	12	the	O
3	8	13	evening	O
3	8	14	.	O
4	1	1	How	O
4	1	2	often	O
4	1	3	do	O
4	1	4	you	O
4	1	5	tend	O
4	1	6	to	O
4	1	7	your	O
4	1	8	garden	O
4	1	9	,	O
4	1	10	Peter	O
4	1	11	?	O
4	2	1	I	O
4	2	2	make	O
4	2	3	sure	O
4	2	4	to	O
4	2	5	check	O
4	2	6	on	O
4	2	7	my	O
4	2	8	plants	O
4	2	9	every	O
4	2	10	morning	O
4	2	11	and	O
4	2	12	water	O
4	2	13	them	O
4	2	14	when	O
4	2	15	needed	O
4	2	16	.	O
4	3	1	Do	O
4	3	2	you	O
4	3	3	handle	O
4	3	4	the	O
4	3	5	household	O
4	3	6	repairs	O
4	3	7	yourself	O
4	3	8	or	O
4	3	9	hire	O
4	3	10	someone	O
4	3	11	?	O
4	4	1	For	O
4	4	2	minor	O
4	4	3	repairs	O
4	4	4	,	O
4	4	5	I	O
4	4	6	try	O
4	4	7	to	O
4	4	8	fix	O
4	4	9	them	O
4	4	10	myself	O
4	4	11	using	O
4	4	12	my	O
4	4	13	toolbox	O
4	4	14	.	O
4	5	1	That	O
4	5	2	's	O
4	5	3	impressive	O
4	5	4	!	O
4	5	5	How	O
4	5	6	do	O
4	5	7	you	O
4	5	8	organize	O
4	5	9	your	O
4	5	10	weekly	O
4	5	11	cleaning	O
4	5	12	schedule	O
4	5	13	?	O
4	6	1	I	O
4	6	2	dedicate	O
4	6	3	a	O
4	6	4	few	O
4	6	5	hours	O
4	6	6	each	O
4	6	7	Saturday	O
4	6	8	morning	O
4	6	9	to	O
4	6	10	clean	O
4	6	11	the	O
4	6	12	entire	O
4	6	13	house	O
4	6	14	.	O
4	7	1	Do	O
4	7	2	you	O
4	7	3	find	O
4	7	4	it	O
4	7	5	challenging	O
4	7	6	to	O
4	7	7	care	O
4	7	8	for	O
4	7	9	both	O
4	7	10	your	O
4	7	11	plants	O
4	7	12	and	O
4	7	13	belongings	O
4	7	14	?	O
4	8	1	It	O
4	8	2	can	O
4	8	3	be	O
4	8	4	a	O
4	8	5	bit	O
4	8	6	overwhelming	O
4	8	7	,	O
4	8	8	but	O
4	8	9	I	O
4	8	10	enjoy	O
4	8	11	looking	O
4	8	12	after	O
4	8	13	them	O
4	8	14	.	O
4	9	1	Have	O
4	9	2	you	O
4	9	3	taught	O
4	9	4	your	O
4	9	5	grandchildren	O
4	9	6	any	O
4	9	7	household	O
4	9	8	tasks	O
4	9	9	to	O
4	9	10	help	O
4	9	11	you	O
4	9	12	?	O
4	10	1	Yes	O
4	10	2	,	O
4	10	3	they	O
4	10	4	often	O
4	10	5	help	O
4	10	6	with	O
4	10	7	setting	O
4	10	8	the	O
4	10	9	table	O
4	10	10	and	O
5	1	1	How	O
5	1	2	have	O
5	1	3	you	O
5	1	4	been	O
5	1	5	keeping	O
5	1	6	up	O
5	1	7	with	O
5	1	8	household	O
5	1	9	repairs	O
5	1	10	lately	O
5	1	11	?	O
5	2	1	I	O
5	2	2	try	O
5	2	3	to	O
5	2	4	fix	O
5	2	5	something	O
5	2	6	every	O
5	2	7	Monday	O
5	2	8	morning	O
5	2	9	.	O
5	3	1	That	O
5	3	2	sounds	O
5	3	3	like	O
5	3	4	a	O
5	3	5	good	O
5	3	6	routine	O
5	3	7	.	O
5	3	8	What	O
5	3	9	are	O
5	3	10	you	O
5	3	11	tackling	O
5	3	12	next	O
5	3	13	?	O
5	4	1	My	O
5	4	2	leaking	O
5	4	3	faucet	O
5	4	4	,	O
5	4	5	it	O
5	4	6	's	O
5	4	7	been	O
5	4	8	bothering	O
5	4	9	me	O
5	4	10	for	O
5	4	11	a	O
5	4	12	while	O
5	4	13	.	O
5	5	1	When	O
5	5	2	are	O
5	5	3	you	O
5	5	4	planning	O
5	5	5	to	O
5	5	6	take	O
5	5	7	care	O
5	5	8	of	O
5	5	9	it	O
5	5	10	?	O
5	6	1	Tomorrow	O
5	6	2	afternoon	O
5	6	3	,	O
5	6	4	I	O
5	6	5	already	O
5	6	6	bought	O
5	6	7	the	O
5	6	8	replacement	O
5	6	9	parts	O
5	6	10	.	O
5	7	1	That	O
5	7	2	's	O
5	7	3	proactive	O
5	7	4	of	O
5	7	5	you	O
5	7	6	.	O
5	7	7	Do	O
5	7	8	you	O
5	7	9	enjoy	O
5	7	10	these	O
5	7	11	tasks	O
5	7	12	?	O
5	8	1	It	O
5	8	2	keeps	O
5	8	3	me	O
5	8	4	busy	O
5	8	5	and	O
5	8	6	gives	O
5	8	7	me	O
5	8	8	a	O
5	8	9	sense	O
5	8	10	of	O
5	8	11	accomplishment	O
5	8	12	.	O
6	1	1	How	O
6	1	2	have	O
6	1	3	you	O
6	1	4	been	O
6	1	5	managing	O
6	1	6	the	O
6	1	7	household	O
6	1	8	lately	O
6	1	9	,	O
6	1	10	Mrs.	O
6	1	11	Thompson	O
6	1	12	?	O
6	2	1	I	O
6	2	2	usually	O
6	2	3	do	O
6	2	4	most	O
6	2	5	of	O
6	2	6	the	O
6	2	7	household	O
6	2	8	chores	O
6	2	9	on	O
6	2	10	Sundays	O
6	2	11	.	O
6	3	1	That	O
6	3	2	sounds	O
6	3	3	like	O
6	3	4	a	O
6	3	5	good	O
6	3	6	plan	O
6	3	7	.	O
6	3	8	How	O
6	3	9	do	O
6	3	10	you	O
6	3	11	go	O
6	3	12	about	O
6	3	13	repairing	O
6	3	14	things	O
6	3	15	around	O
6	3	16	the	O
6	3	17	house	O
6	3	18	?	O
6	4	1	I	O
6	4	2	try	O
6	4	3	to	O
6	4	4	fix	O
6	4	5	small	O
6	4	6	issues	O
6	4	7	myself	O
6	4	8	with	O
6	4	9	the	O
6	4	10	help	O
6	4	11	of	O
6	4	12	my	O
6	4	13	son	O
6	4	14	.	O
6	5	1	Do	O
6	5	2	you	O
6	5	3	also	O
6	5	4	take	O
6	5	5	care	O
6	5	6	of	O
6	5	7	the	O
6	5	8	plants	O
6	5	9	in	O
6	5	10	your	O
6	5	11	garden	O
6	5	12	?	O
6	6	1	Yes	O
6	6	2	,	O
6	6	3	I	O
6	6	4	spend	O
6	6	5	some	O
6	6	6	time	O
6	6	7	every	O
6	6	8	morning	O
6	6	9	watering	O
6	6	10	and	O
6	6	11	checking	O
6	6	12	on	O
6	6	13	them	O
6	6	14	.	O
6	7	1	That	O
6	7	2	's	O
6	7	3	a	O
6	7	4	nice	O
6	7	5	routine	O
6	7	6	.	O
6	7	7	How	O
6	7	8	about	O
6	7	9	assisting	O
6	7	10	your	O
6	7	11	husband	O
6	7	12	with	O
6	7	13	anything	O
6	7	14	at	O
6	7	15	home	O
6	7	16	?	O
6	8	1	I	O
6	8	2	help	O
6	8	3	him	O
6	8	4	with	O
6	8	5	cooking	O
6	8	6	dinner	O
6	8	7	in	O
6	8	8	the	O
6	8	9	evenings	O
6	8	10	.	O
6	8	11	Keeping	O
6	8	12	us	O
6	8	13	both	O
6	8	14	active	O
6	8	15	.	O
7	1	1	How	O
7	1	2	are	O
7	1	3	things	O
7	1	4	going	O
7	1	5	with	O
7	1	6	your	O
7	1	7	plants	O
7	1	8	,	O
7	1	9	Mr.	O
7	1	10	Richards	O
7	1	11	?	O
7	2	1	Oh	O
7	2	2	,	O
7	2	3	I	O
7	2	4	water	O
7	2	5	them	O
7	2	6	every	O
7	2	7	morning	O
7	2	8	around	O
7	2	9	7	O
7	2	10	am	O
7	2	11	.	O
7	3	1	That	O
7	3	2	's	O
7	3	3	great	O
7	3	4	,	O
7	3	5	so	O
7	3	6	they	O
7	3	7	must	O
7	3	8	be	O
7	3	9	thriving	O
7	3	10	well	O
7	3	11	.	O
7	4	1	Yes	O
7	4	2	,	O
7	4	3	they	O
7	4	4	are	O
7	4	5	indeed	O
7	4	6	.	O
7	4	7	It	O
7	4	8	's	O
7	4	9	a	O
7	4	10	wonderful	O
7	4	11	way	O
7	4	12	to	O
7	4	13	start	O
7	4	14	my	O
7	4	15	day	O
7	4	16	.	O
7	5	1	Do	O
7	5	2	you	O
7	5	3	have	O
7	5	4	any	O
7	5	5	other	O
7	5	6	routines	O
7	5	7	for	O
7	5	8	your	O
7	5	9	day	O
7	5	10	?	O
7	6	1	I	O
7	6	2	usually	O
7	6	3	tidy	O
7	6	4	up	O
7	6	5	the	O
7	6	6	living	O
7	6	7	room	O
7	6	8	after	O
7	6	9	breakfast	O
7	6	10	.	O
7	7	1	That	O
7	7	2	sounds	O
7	7	3	like	O
7	7	4	a	O
7	7	5	nice	O
7	7	6	and	O
7	7	7	productive	O
7	7	8	habit	O
7	7	9	to	O
7	7	10	have	O
7	7	11	.	O
7	8	1	It	O
7	8	2	helps	O
7	8	3	me	O
7	8	4	feel	O
7	8	5	organized	O
7	8	6	and	O
7	8	7	prepared	O
7	8	8	for	O
7	8	9	the	O
7	8	10	day	O
7	8	11	ahead	O
7	8	12	.	O
8	1	1	How	O
8	1	2	often	O
8	1	3	do	O
8	1	4	you	O
8	1	5	water	O
8	1	6	your	O
8	1	7	plants	O
8	1	8	,	O
8	1	9	and	O
8	1	10	what	O
8	1	11	kind	O
8	1	12	do	O
8	1	13	you	O
8	1	14	have	O
8	1	15	at	O
8	1	16	home	O
8	1	17	?	O
8	2	1	I	O
8	2	2	water	O
8	2	3	my	O
8	2	4	plants	O
8	2	5	every	O
8	2	6	Sunday	O
8	2	7	.	O
8	2	8	I	O
8	2	9	have	O
8	2	10	some	O
8	2	11	ferns	O
8	2	12	,	O
8	2	13	orchids	O
8	2	14	,	O
8	2	15	and	O
8	2	16	a	O
8	2	17	few	O
8	2	18	succulents	O
8	2	19	.	O
8	3	1	Do	O
8	3	2	you	O
8	3	3	enjoy	O
8	3	4	taking	O
8	3	5	care	O
8	3	6	of	O
8	3	7	your	O
8	3	8	plants	O
8	3	9	?	O
8	4	1	Yes	O
8	4	2	,	O
8	4	3	it	O
8	4	4	's	O
8	4	5	therapeutic	O
8	4	6	for	O
8	4	7	me	O
8	4	8	.	O
8	4	9	It	O
8	4	10	helps	O
8	4	11	me	O
8	4	12	relax	O
8	4	13	and	O
